Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ImageURL,OnView,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Untitled from Gog,John Armleder,6621,"(Swiss, born 1948)",(Swiss),(1948),(0),(male),1996,One from a portfolio of thirteen screenprints,"composition and sheet: 19 11/16 x 19 11/16"" (50 x 50cm)",Gift of the Junior Associates of The Museum of Modern Art,519.1997.6,Print,Drawings & Prints,1997-11-11,Y,93054,https://www.moma.org/collection/works/93054,https://www.moma.org/media/W1siZiIsIjM0MDYyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5116342b92a26e39,,,,,50.0,,,50.0,,
Untitled from Gog,John Armleder,6621,"(Swiss, born 1948)",(Swiss),(1948),(0),(male),1996,One from a portfolio of thirteen screenprints,"composition and sheet: 19 11/16 x 19 11/16"" (50 x 50cm)",Gift of the Junior Associates of The Museum of Modern Art,519.1997.7,Print,Drawings & Prints,1997-11-11,Y,93055,https://www.moma.org/collection/works/93055,https://www.moma.org/media/W1siZiIsIjM0MDYyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=61c1891599316f49,,,,,50.0,,,50.0,,
Untitled from Gog,John Armleder,6621,"(Swiss, born 1948)",(Swiss),(1948),(0),(male),1996,One from a portfolio of thirteen screenprints,"composition and sheet: 19 11/16 x 19 11/16"" (50 x 50cm)",Gift of the Junior Associates of The Museum of Modern Art,519.1997.8,Print,Drawings & Prints,1997-11-11,Y,93056,https://www.moma.org/collection/works/93056,https://www.moma.org/media/W1siZiIsIjM0MDYyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=50a5ec389cda1d27,,,,,50.0,,,50.0,,
Untitled from Gog,John Armleder,6621,"(Swiss, born 1948)",(Swiss),(1948),(0),(male),1996,One from a portfolio of thirteen screenprints,"composition and sheet: 19 11/16 x 19 11/16"" (50 x 50cm)",Gift of the Junior Associates of The Museum of Modern Art,519.1997.9,Print,Drawings & Prints,1997-11-11,Y,93057,https://www.moma.org/collection/works/93057,https://www.moma.org/media/W1siZiIsIjM0MDYyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=88b03f1c64d100b6,,,,,50.0,,,50.0,,
Untitled from Gog,John Armleder,6621,"(Swiss, born 1948)",(Swiss),(1948),(0),(male),1996,One from a portfolio of thirteen screenprints,"composition and sheet: 19 11/16 x 19 11/16"" (50 x 50cm)",Gift of the Junior Associates of The Museum of Modern Art,519.1997.10,Print,Drawings & Prints,1997-11-11,Y,93058,https://www.moma.org/collection/works/93058,https://www.moma.org/media/W1siZiIsIjM0MDYxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cf7227f1162f9128,,,,,50.0,,,50.0,,
Untitled from Gog,John Armleder,6621,"(Swiss, born 1948)",(Swiss),(1948),(0),(male),1996,One from a portfolio of thirteen screenprints,"composition and sheet: 19 11/16 x 19 11/16"" (50 x 50cm)",Gift of the Junior Associates of The Museum of Modern Art,519.1997.11,Print,Drawings & Prints,1997-11-11,Y,93059,https://www.moma.org/collection/works/93059,https://www.moma.org/media/W1siZiIsIjM0MDYxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2af4088f2ed3ce84,,,,,50.0,,,50.0,,
Untitled from Gog,John Armleder,6621,"(Swiss, born 1948)",(Swiss),(1948),(0),(male),1996,One from a portfolio of thirteen screenprints,"composition and sheet: 19 11/16 x 19 11/16"" (50 x 50cm)",Gift of the Junior Associates of The Museum of Modern Art,519.1997.12,Print,Drawings & Prints,1997-11-11,Y,93060,https://www.moma.org/collection/works/93060,https://www.moma.org/media/W1siZiIsIjM0MDYxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7f8dc26d414cd4fd,,,,,50.0,,,50.0,,
Untitled from Gog,John Armleder,6621,"(Swiss, born 1948)",(Swiss),(1948),(0),(male),1996,One from a portfolio of thirteen screenprints,"composition and sheet: 19 11/16 x 19 11/16"" (50 x 50cm)",Gift of the Junior Associates of The Museum of Modern Art,519.1997.13,Print,Drawings & Prints,1997-11-11,Y,93061,https://www.moma.org/collection/works/93061,https://www.moma.org/media/W1siZiIsIjM0MDYxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=138401c7094d43c2,,,,,50.0,,,50.0,,
NanoSphere fabric,Schoeller Textil AG,28015,"(Switzerland, est. 1868)",(Swiss),(1868),(0),(),2003,Schoeller soft-shell fabric with NanoSphere finish,"Overall: 65 1/4 x 51 1/2"" (165.7 x 130.8 cm)","Gift of Schoeller Textil USA, Inc.",168.2006,Design,Architecture & Design,2006-02-09,Y,94550,https://www.moma.org/collection/works/94550,,,,,,165.7353,,,130.8103,,
ŒSerie: 1 Man=1 Man (Perpetual Obsession),Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2001,Cut-and-pasted printed paper with felt-tip pen and ballpoint pen on paper wrapped in synthetic polymer sheet,"each:  12 3/4 x 17"" (32.4 x 43.2 cm)
Overall: 30 1/2 x 76 1/8"" (77.5 x 193.4 cm)",Gift of David Teiger,95.2005.1-8,Drawing,Drawings & Prints,2005-02-08,N,94768,,,,,,,32.3851,,,43.1801,,
Expansion in Four Directions,Max Bill,559,"(Swiss, 1908–1994)",(Swiss),(1908),(1994),(male),1961-62,Synthetic polymer paint on canvas,"73 1/2 x 73 1/2"" (186.7 x 186.7 cm)",Bequest of Richard S. Zeisler,204.2008,Painting,Painting & Sculpture,2008-03-10,Y,95064,https://www.moma.org/collection/works/95064,https://www.moma.org/media/W1siZiIsIjE0MDUyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a42954ddc1bad7a5,,,,,186.6904,,,186.6904,,
Reversed Scene of a Lost Internal Backdrop,Urs Fischer,28621,"(Swiss, born 1973)",(Swiss),(1973),(0),(male),(2002),"Synthetic polymer paint, felt-tip pen, and pressure-sensitive tape on color transparency in artist's frame
","80 1/4 x 100 3/4 x 4 3/4"" (203.8 x 255.9 x 12.1 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1670.2005,Drawing,Drawings & Prints,2005-05-10,Y,95938,https://www.moma.org/collection/works/95938,https://www.moma.org/media/W1siZiIsIjEwNzgwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=07dd773f4e0d1781,,,,,200.0,,,250.0,,
Big Hug/Kama,Franziska Furter,28626,"(Swiss, born 1972)",(Swiss),(1972),(0),(female),2003,"Watercolor and pencil on paper
","7 3/4 x 10 3/4"" (19.7 x 27.3 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1704.2005,Drawing,Drawings & Prints,2005-05-10,Y,95970,https://www.moma.org/collection/works/95970,https://www.moma.org/media/W1siZiIsIjEyMjY1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e700437f5cd73440,,,,,19.685,,,27.3051,,
Serie KS-19,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2002,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","13 x 18 1/4"" (33 x 46.4 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1864.2005.1,Drawing,Drawings & Prints,2005-05-10,Y,96140,https://www.moma.org/collection/works/96140,https://www.moma.org/media/W1siZiIsIjExNjc1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=281b4b247ad676c6,,,,,33.0201,,,46.3551,,
Serie KS-20,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2002,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","13 x 17 1/2"" (33 x 44.5 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1864.2005.2,Drawing,Drawings & Prints,2005-05-10,Y,96141,https://www.moma.org/collection/works/96141,https://www.moma.org/media/W1siZiIsIjExNjc1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=97c2a35890ae2660,,,,,33.0201,,,44.4501,,
Serie KS-37,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2002,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","13 7/8 x 17 3/4"" (35.2 x 45.1 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1864.2005.3,Drawing,Drawings & Prints,2005-05-10,Y,96142,https://www.moma.org/collection/works/96142,https://www.moma.org/media/W1siZiIsIjExNjc1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=174bbe725309c3cc,,,,,35.2426,,,45.0851,,
Serie KS-41,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2002,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","14 x 17 3/4"" (35.6 x 45.1 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1864.2005.4,Drawing,Drawings & Prints,2005-05-10,Y,96143,https://www.moma.org/collection/works/96143,https://www.moma.org/media/W1siZiIsIjExNjc1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ce07f8160e537d7a,,,,,35.5601,,,45.0851,,
Provide Ruins I,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2003,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","20 x 23 1/2"" (50.8 x 59.7 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1865.2005.1,Drawing,Drawings & Prints,2005-05-10,Y,96144,https://www.moma.org/collection/works/96144,https://www.moma.org/media/W1siZiIsIjE0MjExOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8512120bbd8bcca9,,,,,50.8001016002,,,59.6901193802,,
Provide Ruins II,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2003,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","20 x 23 1/2"" (50.8 x 59.7 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1865.2005.2,Drawing,Drawings & Prints,2005-05-10,Y,96145,https://www.moma.org/collection/works/96145,https://www.moma.org/media/W1siZiIsIjE1NDUyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=6b3a1be68e89eb9c,,,,,50.8001016002,,,59.6901193802,,
Provide Ruins III,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2003,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","20 1/2 x 23 1/2"" (52.1 x 59.7 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1865.2005.3,Drawing,Drawings & Prints,2005-05-10,Y,96146,https://www.moma.org/collection/works/96146,https://www.moma.org/media/W1siZiIsIjExNDY1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4efc3f27920960fa,,,,,52.0701,,,59.6901,,
Provide Ruins IV,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2003,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","20 1/8 x 23 3/8"" (51.1 x 59.4 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1865.2005.4,Drawing,Drawings & Prints,2005-05-10,Y,96147,https://www.moma.org/collection/works/96147,https://www.moma.org/media/W1siZiIsIjE1NDUyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a8df3f2d62871733,,,,,51.1176022352,,,59.3726187452,,
Provide Ruins V,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2003,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","19 5/8 x 23 5/8"" (49.8 x 60 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1865.2005.5,Drawing,Drawings & Prints,2005-05-10,Y,96148,https://www.moma.org/collection/works/96148,https://www.moma.org/media/W1siZiIsIjE1NDUyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f44b4d14793c79d5,,,,,49.8475996952,,,60.0076200152,,
Provide Ruins VI,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2003,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","20 7/8 x 23 3/8"" (53 x 59.4 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1865.2005.6,Drawing,Drawings & Prints,2005-05-10,Y,96149,https://www.moma.org/collection/works/96149,https://www.moma.org/media/W1siZiIsIjE1NDUyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=814d097aa29e99b1,,,,,53.0226060452,,,59.3726187452,,
Provide Ruins VII,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2003,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","19 3/4 x 23 1/2"" (50.2 x 59.7 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1865.2005.7,Drawing,Drawings & Prints,2005-05-10,Y,96150,https://www.moma.org/collection/works/96150,https://www.moma.org/media/W1siZiIsIjE0MjEyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=24e8fd29e02ce01f,,,,,50.1651003302,,,59.6901193802,,
Provide Ruins VIII,Thomas Hirschhorn,8276,"(Swiss, born 1957)",(Swiss),(1957),(0),(male),2003,"Cut-and-pasted printed paper with felt-tip pen, ballpoint pen, and pressure-sensitive tape on paper wrapped in synthetic polymer sheet","19 7/8 x 23 3/8"" (50.5 x 59.4 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,1865.2005.8,Drawing,Drawings & Prints,2005-05-10,Y,96151,https://www.moma.org/collection/works/96151,https://www.moma.org/media/W1siZiIsIjE0MjEyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=00f25edec1ee71d0,,,,,50.4826009652,,,59.3726187452,,
Untitled,Ugo Rondinone,8043,"(Swiss, born 1964)",(Swiss),(1964),(0),(male),1989,Pencil on paper,"16 1/2 x 11 3/4"" (41.9 x 29.8 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2900.2005,Drawing,Drawings & Prints,2005-05-10,Y,97189,https://www.moma.org/collection/works/97189,https://www.moma.org/media/W1siZiIsIjEzMzYxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c0cbf4d50e4333b7,,,,,41.9100838202,,,29.8450596901,,
VIERTERMAIZWEITAUSENDUNDDREI,Ugo Rondinone,8043,"(Swiss, born 1964)",(Swiss),(1964),(0),(male),(2003),Ink and pencil on paper,"79 x 117"" (200.7 x 297.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2901.2005,Drawing,Drawings & Prints,2005-05-10,Y,97190,https://www.moma.org/collection/works/97190,https://www.moma.org/media/W1siZiIsIjEzNTYwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4cfb2041bceb510e,,,6.667513335,,203.2004064008,,,300.3556007112,,
No. 316 VIERTERMAIZWEITAUSENDUNDDREI,Ugo Rondinone,8043,"(Swiss, born 1964)",(Swiss),(1964),(0),(male),2003,Ink and pencil on paper,"Sheet: 78 3/4 x 118 1/8"" (200 x 300 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3522.2005,Drawing,Drawings & Prints,2005-05-10,N,97191,,,,,,,200.0,,,300.0,,
Stupidogramm (Stupidogram),Dieter Roth,5042,"(Swiss, born Germany. 1930–1998)",(Swiss),(1930),(1998),(male),1962,"Pencil on printed paper
b: Pencil on printed paper","6 x 4"" (15.2 x 10.2 cm)
","The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase, and gift, in part, of The Eileen and Michael Cohen Collection)",2913.2005,Drawing,Drawings & Prints,2005-05-10,Y,97204,https://www.moma.org/collection/works/97204,https://www.moma.org/media/W1siZiIsIjExMzYzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=a08fa47c52dc5aba,,,,,15.24,,,10.16,,
"Symbol Der Obviositätsvorstrecker, hoch Lithos",Dieter Roth,5042,"(Swiss, born Germany. 1930–1998)",(Swiss),(1930),(1998),(male),1972,Felt-tip pen and pencil on stationery,"11 3/4 x 8 1/4"" (29.8 x 21 cm)","The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase, and gift, in part, of The Eileen and Michael Cohen Collection)",2916.2005,Drawing,Drawings & Prints,2005-05-10,Y,97205,https://www.moma.org/collection/works/97205,https://www.moma.org/media/W1siZiIsIjExMzY0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0c4950f325779411,,,,,29.8451,,,20.955,,
Untitled,Dieter Roth,5042,"(Swiss, born Germany. 1930–1998)",(Swiss),(1930),(1998),(male),1972,Felt-tip pen on colored paper with packing tape on board,"25 1/8 x 29 7/8"" (63.8 x 75.9 cm)","The Judith Rothschild Foundation Contemporary Drawings Collection Gift (purchase, and gift, in part, of The Eileen and Michael Cohen Collection)",2917.2005,Drawing,Drawings & Prints,2005-05-10,Y,97206,https://www.moma.org/collection/works/97206,https://www.moma.org/media/W1siZiIsIjE2ODkyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e296d315f043c7d5,,,,,63.8176276353,,,75.8826517653,,
13 (Paare)synthetische(r) Portraits (vol 2),Dieter Roth,5042,"(Swiss, born Germany. 1930–1998)",(Swiss),(1930),(1998),(male),1981-1982,"Twenty-six chromogenic prints, some with spray paint, felt-tip pen, and synthetic polymer paint

a: chromogenic print
b: Spray paint, synthetic polymer paint, and felt-tip pen on chromogenic print
c: Synthetic polymer paint on chromogenic print
d: Spray paint and felt-tip pen on chromogenic print
e: chromogenic print
f: Spray paint and felt-tip pen on chromogenic print
g: chromogenic print
h: Synthetic polymer paint and felt-tip pen on chromogenic print
i: chromogenic print
j: Spray paint and felt-tip pen on chromogenic print
k: chromogenic print
l: Spray paint and felt-tip pen on chromogenic print
m: chromogenic print
n: Spray paint and felt-tip pen on chromogenic print
o: chromogenic print
p: Spray paint and felt-tip pen on chromogenic print
q: chromogenic print
r: Synthetic polymer paint and felt-tip pen on chromogenic print
s: chromogenic print
t: Spray paint, synthetic polymer paint, and felt-tip pen on chromogenic print
u: chromogenic print
v: Spray paint and felt-tip pen on chromogenic print
w: chromogenic print
x: Spray paint and felt-tip pen on chromogenic print
y: chromogenic print
z: Spray paint and felt-tip pen on chromogenic print
","Each: 15 5/8 x 11 5/8"" (39.7 x 29.5 cm)
",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2920.2005.a-z,Drawing,Drawings & Prints,2005-05-10,Y,97207,https://www.moma.org/collection/works/97207,https://www.moma.org/media/W1siZiIsIjEwOTAwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=19c09d78b4768209,,,0.0,,39.6876,,,29.5276,,
14 Selbstlollies,Dieter Roth,5042,"(Swiss, born Germany. 1930–1998)",(Swiss),(1930),(1998),(male),1981-1982,"Pencil on fourteen piecese of paper
","Each: 11 3/4 x 8 1/4"" (29.8 x 21 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2921.2005.a-n,Drawing,Drawings & Prints,2005-05-10,Y,97208,https://www.moma.org/collection/works/97208,https://www.moma.org/media/W1siZiIsIjExMjM1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1008fe255efe8450,,,0.0,,29.8451,,,20.955,,
Venetian Blinds,Mathias Schmied,28794,"(Swiss, born 1976)",(Swiss),(1976),(0),(male),2004,Cut printed paper,"9 1/2 x 7"" (24.1 x 17.8 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3018.2005,Drawing,Drawings & Prints,2005-05-10,Y,97309,https://www.moma.org/collection/works/97309,https://www.moma.org/media/W1siZiIsIjEzOTY4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=88fd1de8845bc029,,,,,24.1300482601,,,17.78,,
Venetian Blinds,Mathias Schmied,28794,"(Swiss, born 1976)",(Swiss),(1976),(0),(male),2001,Cut printed paper,"28 x 19 3/4"" (71.1 x 50.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3014.2005,Drawing,Drawings & Prints,2005-05-10,Y,97310,https://www.moma.org/collection/works/97310,https://www.moma.org/media/W1siZiIsIjE2MTA0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f5d914ed96d40dc3,,,,,71.1201422403,,,50.1651003302,,
Venetian Blinds,Mathias Schmied,28794,"(Swiss, born 1976)",(Swiss),(1976),(0),(male),2002,Cut printed paper,"21 7/8 x 17 3/4"" (55.6 x 45.1 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3015.2005,Drawing,Drawings & Prints,2005-05-10,Y,97311,https://www.moma.org/collection/works/97311,https://www.moma.org/media/W1siZiIsIjE2MTA1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=29fea6cd2797c72b,,,,,55.5626111252,,,45.0850901702,,
Venetian Blinds,Mathias Schmied,28794,"(Swiss, born 1976)",(Swiss),(1976),(0),(male),2003,Cut printed paper,"29 3/4 x 20 3/8"" (75.6 x 51.8 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3016.2005,Drawing,Drawings & Prints,2005-05-10,Y,97312,https://www.moma.org/collection/works/97312,https://www.moma.org/media/W1siZiIsIjE2NTkwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cedd1067ffc0d193,,,,,75.5651511303,,,51.7526035052,,
Store Venetian  II,Mathias Schmied,28794,"(Swiss, born 1976)",(Swiss),(1976),(0),(male),2004,Ink on paper,"39 3/4 x 27 1/2"" (101 x 69.9 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3017.2005,Drawing,Drawings & Prints,2005-05-10,Y,97313,https://www.moma.org/collection/works/97313,https://www.moma.org/media/W1siZiIsIjIyNjg2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f27b69f4d22dab0f,,,,,100.9652019304,,,69.8501397003,,
Untitled,André Thomkins,5856,"(Swiss, 1930–1985)",(Swiss),(1930),(1985),(male),(1965),Lackskin (enamel) on paper,"77 1/4 x 110 1/2"" (196.2 x 280.7 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3236.2005,Drawing,Drawings & Prints,2005-05-10,Y,97547,https://www.moma.org/collection/works/97547,https://www.moma.org/media/W1siZiIsIjUzMjcyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=17694799722753a3,,,,,196.2153924308,,,280.6705613411,,
Carta giapponese con giallo,Niele Toroni,12101,"(Swiss, born 1937)",(Swiss),(1937),(0),(male),1992,"Imprints of No. 50 brush, repeated at regular intervals of 30 cm, and synthetic polymer paint and pencil on Japanese paper","78 5/8 x 31 1/2"" (199.7 x 80 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,3271.2005,Drawing,Drawings & Prints,2005-05-10,Y,97582,https://www.moma.org/collection/works/97582,https://www.moma.org/media/W1siZiIsIjEyNDA3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=56bc04012f8f865d,,,,,199.7079,,,80.0102,,
